Var1	Var2
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	type IV lipoteichoic acid biosynthesis (S. pneumoniae)	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)
RXN0-1741	
RXN-17970	tetracycline resistance
RXN-17969	
RIBITOL-2-DEHYDROGENASE-RXN	ribitol degradation
TRANS-RXN-241	
RXN-17968	tetracycline resistance
RXN-17967	tetracycline resistance
RIB5PISOM-RXN	Bifidobacterium shunt	Calvin-Benson-Bassham cycle	Rubisco shunt	pentose phosphate pathway (non-oxidative branch)	formaldehyde assimilation III (dihydroxyacetone cycle)	formaldehyde assimilation II (assimilatory RuMP Cycle)
RXN0-7124	nitrate reduction VIIIb (dissimilatory)
RXN-17966	
RXN-17964	juglone degradation
RHAMNULPALDOL-RXN	L-rhamnose degradation I
TRANS-RXN-220	oleandomycin activation/inactivation
RXN-17963	
RXN-17962	
RHAMNULOKIN-RXN	L-rhamnose degradation I
RXN-2802	formaldehyde assimilation I (serine pathway)
RXN-17961	
RXN-17960	
RHAMNISOM-RXN	L-rhamnose degradation I
RXN0-7077	1,3-propanediol biosynthesis (engineered)
RXN-17959	glyphosate degradation III
RXN-17958	glyphosate degradation III
RFFTRANS-RXN	dTDP-N-acetylthomosamine biosynthesis
TRANS-RXN-201	
RXN-17957	glyphosate degradation III
RXN-17956	(aminomethyl)phosphonate degradation
RETINYL-PALMITATE-ESTERASE-RXN	
RXN-19046	
RXN-17955	(aminomethyl)phosphonate degradation
RXN-17954	(aminomethyl)phosphonate degradation
RETINOL-O-FATTY-ACYLTRANSFERASE-RXN	
RXN-15740	glycerol-3-phosphate to hydrogen peroxide electron transport	glycerol-3-phosphate to fumarate electron transfer	nitrate reduction IX (dissimilatory)
RXN-17953	
RXN-17951	glyphosate degradation II
RETINOL-DEHYDROGENASE-RXN	
3.6.3.6-RXN	
RXN-17950	glyphosate degradation I
RXN-17948	
RETINAL-OXIDASE-RXN	retinoate biosynthesis II
TRANS-RXN-177	mitochondrial L-carnitine shuttle
RXN-17947	
RXN-17945	
RETINAL-DEHYDROGENASE-RXN	
3.6.3.33-RXN	
RXN-17944	
RXN-17938	
RETICULINE-OXIDASE-RXN	noscapine biosynthesis	chelerythrine biosynthesis	berberine biosynthesis	sanguinarine and macarpine biosynthesis	dehydroscoulerine biosynthesis
TRANS-RXN-145	
RXN-17937	
RXN-17936	
RENILLA-LUCIFERIN-SULFOTRANSFERASE-RXN	coral bioluminescence
TRANS-RXN0-600	
RXN-17935	
RXN-17932	
RENILLA-LUCIFERIN-2-MONOOXYGENASE-RXN	
3.6.3.1-RXN	
RXN-17930	
RXN-17925	
RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN	ajmaline and sarpagine biosynthesis
TRANS-RXN-125	
RXN-17924	
RXN-17923	
R83-RXN	S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I
TRANS-RXN0-566	
RXN-17922	
RXN-17921	
R82-RXN	S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I
RXN-15673	
RXN-17920	
RXN-17919	
R8-RXN	gallate degradation III (anaerobic)
TRANS-RXN-108F	
RXN-17918	
RXN-17917	
R7-RXN	gallate degradation III (anaerobic)
TRANS-RXN-108C	
RXN-17916	
RXN-17915	
R63-RXN	purine nucleobases degradation II (anaerobic)	purine nucleobases degradation I (anaerobic)
TRANS-RXN0-541	
RXN-17914	
RXN-17913	
R621-RXN	
RXN-13400	
RXN-17912	
RXN-17907	
R62-RXN	purine nucleobases degradation II (anaerobic)	purine nucleobases degradation I (anaerobic)
RXN-18955	
RXN-17906	
RXN-17904	
R608-RXN	2,2'-dihydroxybiphenyl degradation	dibenzofuran degradation
CITLY-RXN	
RXN-17900	
RXN-17896	shinorine biosynthesis
R607-RXN	2,2'-dihydroxybiphenyl degradation	dibenzofuran degradation
TRANS-RXN0-525	
RXN-17895	shinorine biosynthesis
RXN-17893	Arg/N-end rule pathway (eukaryotic)
R606-RXN	dibenzofuran degradation
RXN0-6369	
RXN-17892	Arg/N-end rule pathway (eukaryotic)
RXN-17887	protein S-nitrosylation and denitrosylation
R605-RXN	dibenzo-p-dioxin degradation
RXN-15175	
RXN-17886	protein S-nitrosylation and denitrosylation
RXN-17884	protein S-nitrosylation and denitrosylation
R604-RXN	dibenzo-p-dioxin degradation
TRANS-RXN0-505	
RXN-17883	Arg/N-end rule pathway (eukaryotic)
RXN-17882	Arg/N-end rule pathway (eukaryotic)
R603-RXN	dibenzo-p-dioxin degradation
RXN-15158	
RXN-17881	Arg/N-end rule pathway (eukaryotic)
RXN-17880	protein S-nitrosylation and denitrosylation
R602-RXN	dibenzo-p-dioxin degradation
RXN-15610	terrequinone A biosynthesis
RXN-17879	Arg/N-end rule pathway (eukaryotic)
RXN-17878	Ac/N-end rule pathway
R6-RXN	gallate degradation III (anaerobic)
RXN-16106	stephacidin A biosynthesis
RXN-17877	Ac/N-end rule pathway
RXN-17876	Ac/N-end rule pathway
R581-RXN	phenylmercury acetate degradation
TRANS-RXN0-486	
RXN-17875	Ac/N-end rule pathway
RXN-17874	Arg/N-end rule pathway (eukaryotic)	Ac/N-end rule pathway
R562-RXN	nylon-6 oligomer degradation
TRANS-RXN0-463	
RXN-17873	Ac/N-end rule pathway
RXN-17872	
R561-RXN	nylon-6 oligomer degradation
ABC-32-RXN	
RXN-17871	
RXN-17870	
R547-RXN	(-)-camphor degradation	(+)-camphor degradation
CDHMSARC-RXN	
RXN-17869	
RXN-17868	
R546-RXN	(-)-camphor degradation	(+)-camphor degradation
RXN-11322	pyridoxal 5'-phosphate biosynthesis II
RXN-17867	
RXN-17858	Ac/N-end rule pathway
R545-RXN	(-)-camphor degradation	(+)-camphor degradation
TRANS-RXN0-418	
RXN-17857	Ac/N-end rule pathway
RXN-17856	Ac/N-end rule pathway
R544-RXN	(+)-camphor degradation
RXN-17047	deoxynivalenol biosynthesis
RXN-17855	Ac/N-end rule pathway
RXN-17854	Ac/N-end rule pathway
R543-RXN	(+)-camphor degradation
ABC-12-RXN	
RXN-17853	Ac/N-end rule pathway
RXN-17852	Ac/N-end rule pathway
R542-RXN	(+)-camphor degradation
RXN-18865	coral bioluminescence	jellyfish bioluminescence
RXN-17851	Arg/N-end rule pathway (eukaryotic)	Ac/N-end rule pathway
RXN-17850	Arg/N-end rule pathway (eukaryotic)	Ac/N-end rule pathway
R527-RXN	carbon tetrachloride degradation I
TRANS-RXN0-272	
RXN-17849	Arg/N-end rule pathway (eukaryotic)
RXN-17845	
R526-RXN	carbon tetrachloride degradation I
RXN0-5202	
RXN-17844	
RXN-17843	nocardicin A biosynthesis
R525-RXN	carbon tetrachloride degradation I
TRANS-RXN0-227	
RXN-17842	
RXN-17841	
R524-RXN	cyanate degradation
TRANS-RXN0-181	
RXN-17840	
RXN-17838	nocardicin A biosynthesis
R521-RXN	thiocyanate degradation I
TRANS-RXN-71	
RXN-17837	nocardicin A biosynthesis
RXN-17834	
R503-RXN	
TRANS-RXN-374	C4 photosynthetic carbon assimilation cycle, PEPCK type	C4 photosynthetic carbon assimilation cycle, NADP-ME type
RXN-17833	nocardicin A biosynthesis
RXN-17832	nocardicin A biosynthesis
R502-RXN	proline betaine degradation
RXN-12164	
RXN-17831	nocardicin A biosynthesis
RXN-17830	
R501-RXN	proline betaine degradation
TRANS-RXN-342	
RXN-17829	
RXN-17826	polyethylene terephthalate degradation
R5-RXN	gallate degradation III (anaerobic)
RXN-14976	ginsenosides biosynthesis
RXN-17825	polyethylene terephthalate degradation
RXN-17813	dimethyl sulfide biosynthesis from methionine
R468-RXN	cyanurate degradation
RXN-16863	8-O-methylfusarubin biosynthesis
RXN-17812	
RXN-17811	
R467-RXN	
TRANS-RXN-30	
RXN-17810	
RXN-1781	fructan biosynthesis
R465-RXN	deethylsimazine degradation
TRANS-RXN-283	
RXN-17809	molybdenum cofactor biosynthesis
RXN-17808	
R464-RXN	deethylsimazine degradation
RXN-1402	
RXN-17805	dissimilatory sulfate reduction II (to thiosulfate)
RXN-17803	superpathway of tetrathionate reduction (Salmonella typhimurium)	superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	dissimilatory sulfate reduction I (to hydrogen sufide))
R463-RXN	
TRANS-RXN-262	
RXN-17802	thiosulfate oxidation II (via tetrathionate)
RXN-17799	
R462-RXN	atrazine degradation II
RXN0-1701	
RXN-17798	
RXN-17797	
R461-RXN	atrazine degradation II
RXN0-7206	
RXN-17796	
RXN-17795	
R425-RXN	arsonoacetate degradation
TRANS-RXN-239	
RXN-17794	
RXN-17793	
R424-RXN	adamantanone degradation
RXN-15314	
RXN-17792	
RXN-17791	
R423-RXN	adamantanone degradation
RXN-18196	
RXN-17790	
RXN-17789	
R422-RXN	adamantanone degradation
TRANS-RXN-2	
RXN-17788	
RXN-17787	
R421-RXN	adamantanone degradation
TRANS-RXN-169	
RXN-17786	
RXN-17785	
R4-RXN	
RXN-17652	
RXN-17784	
RXN-17783	
R381-RXN	
3.6.3.3-RXN	
RXN-17782	
RXN-17781	
R365-RXN	4-nitrobenzoate degradation
TRANS-RXN-141B	
RXN-17780	
RXN-17779	
R364-RXN	4-nitrobenzoate degradation
TRANS-RXN0-592	
RXN-17778	
RXN-17777	
R363-RXN	4-nitrotoluene degradation I
RXN-2054	(+)-pisatin biosynthesis	superpathway of pterocarpan biosynthesis (via formononetin)
RXN-17776	
RXN-17775	
R362-RXN	4-nitrotoluene degradation I
TRANS-RXN-122	
RXN-17773	
RXN-17772	L-threitol degradation	erythritol degradation I
R361-RXN	4-nitrotoluene degradation I
TRANS-RXN0-563	
RXN-17771	erythritol degradation I
RXN-17770	erythritol degradation I
R346-RXN	superpathway of adenosylcobalamin salvage from cobinamide II	adenosylcobinamideGDP salvage from cobinamide II
ZEATIN-REDUCTASE-RXN	
RXN-17768	erythritol degradation I
RXN-17765	L-threitol degradation
R345-RXN	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide
ZEATIN-O-BETA-D-XYLOSYLTRANSFERASE-RXN	
RXN-17764	L-threitol degradation
RXN-17763	erythritol degradation II
R344-RXN	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide
YIAE1-RXN	ketogluconate metabolism
RXN-17762	L-threitol degradation	erythritol degradation I	erythritol degradation II	D-threitol degradation
RXN-17761	erythritol degradation II	D-threitol degradation
R343-RXN	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide
XYLULOKIN-RXN	D-xylose degradation I	xylitol degradation	D-arabitol degradation
RXN-17754	
RXN-17753	
R342-RXN	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)
XYLONATE-DEHYDRATASE-RXN	D-xylose degradation III	D-xylose degradation V	D-xylose degradation IV	ethylene glycol biosynthesis (engineered)
RXN-17752	
RXN-17750	
R341-RXN	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)
XYLITOL-KINASE-RXN	
RXN-17749	
RXN-17745	
R322-RXN	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)
XYLISOM-RXN	D-xylose degradation I
RXN-17744	
RXN-17743	
R321-RXN	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)
XMPXAN-RXN	inosine 5'-phosphate degradation	adenosine nucleotides degradation I
RXN-17741	plasmalogen degradation
RXN-17740	plasmalogen degradation
R313-RXN	aldoxime degradation
XANTHOSINEPHOSPHORY-RXN	purine ribonucleosides degradation	inosine 5'-phosphate degradation	xanthine and xanthosine salvage
RXN-17738	plasmalogen degradation
RXN-17737	plasmalogen degradation
R312-RXN	aldoxime degradation
XANTHOMMATIN-REDUCTASE-RXN	
RXN-17736	plasmalogen degradation
RXN-17735	plasmalogen degradation
R311-RXN	acrylonitrile degradation I
XANTHINE-OXIDASE-RXN	theophylline degradation	caffeine degradation III (bacteria, via demethylation)
RXN-17734	plasmalogen biosynthesis
RXN-17733	plasmalogen biosynthesis
R310-RXN	acrylonitrile degradation I
XANPRIBOSYLTRAN-RXN	xanthine and xanthosine salvage
RXN-17731	plasmalogen biosynthesis
RXN-17730	plasmalogen biosynthesis
R309-RXN	acrylonitrile degradation II
X-METHYL-HIS-DIPEPTIDASE-RXN	
RXN-17729	plasmalogen biosynthesis
RXN-17728	plasmalogen biosynthesis
R307-RXN	gamma-resorcylate degradation I
WAX-ESTER-HYDROLASE-RXN	
RXN-17726	
RXN-17725	
R306-RXN	orcinol degradation
WATASEMIA-LUCIFERIN-2-MONOOXYGENASE-RXN	
RXN-17724	
RXN-17723	
R305-RXN	orcinol degradation
VOMIFOLIOL-4-DEHYDROGENASE-RXN	
RXN-17722	
RXN-17721	
R303-RXN	
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	vitexin and derivatives biosynthesis
RXN-17720	
RXN-17719	
R302-RXN	glycolysis V (Pyrococcus)	gluconeogenesis II (Methanobacterium thermoautotrophicum)
VIOMYCIN-KINASE-RXN	
RXN-17718	
RXN-17717	
R282-RXN	crotonate fermentation (to acetate and cyclohexane carboxylate)	benzoate fermentation (to acetate and cyclohexane carboxylate)	cyclohexane-1-carboxylate degradation (anaerobic)
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	
RXN-17716	
RXN-17715	
R281-RXN	cyclohexane-1-carboxylate degradation (anaerobic)
VICIANIN-BETA-GLUCOSIDASE-RXN	vicianin bioactivation
RXN-17714	
RXN-17713	
R268-RXN	benzoyl-CoA degradation III (anaerobic)
VCREDCHLOR-RXN	tetrachloroethene degradation
RXN-17712	
RXN-17711	
R267-RXN	benzoyl-CoA degradation III (anaerobic)
VALINE-PYRUVATE-AMINOTRANSFER-RXN	L-alanine biosynthesis I
RXN-17710	
RXN-17707	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis
R266-RXN	benzoyl-CoA degradation III (anaerobic)
VALINE-DEHYDROGENASE-NADP+-RXN	
RXN-17706	
RXN-17705	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis
R265-RXN	crotonate fermentation (to acetate and cyclohexane carboxylate)	benzoate fermentation (to acetate and cyclohexane carboxylate)	benzoyl-CoA degradation III (anaerobic)
VALINE-DECARBOXYLASE-RXN	
RXN-17704	4-hydroxy-2(1H)-quinolone biosynthesis
RXN-17703	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis
R262-RXN	L-sorbose degradation
VALGLU-RXN	
RXN-17702	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	4-hydroxy-2(1H)-quinolone biosynthesis
RXN-17701	
R261-RXN	galena oxidation
VAGL-RXN	L-lysine degradation X	L-lysine degradation IV	L-lysine degradation III
RXN-17700	
RXN-17699	proanthocyanidins biosynthesis from flavanols
R247-RXN	nitrite oxidation
UTPHEXPURIDYLYLTRANS-RXN	D-galactose detoxification	stachyose degradation
RXN-17698	proanthocyanidins biosynthesis from flavanols
RXN-17697	
R246-RXN	3-phenylpropanoate degradation
URUR-RXN	allantoin degradation to ureidoglycolate II (ammonia producing)	allantoin degradation to glyoxylate II
RXN-17696	phenazine-1-carboxylate biosynthesis
RXN-17695	phenazine-1-carboxylate biosynthesis
R244-RXN	3-phenylpropanoate degradation
URPHOS-RXN	nucleoside and nucleotide degradation (archaea)	pyrimidine ribonucleosides degradation
RXN-17694	phenazine-1-carboxylate biosynthesis
RXN-17693	phenazine-1-carboxylate biosynthesis
R243-RXN	3-phenylpropanoate degradation
UROPORIIIMETHYLTRANSA-RXN	siroheme biosynthesis	factor 430 biosynthesis	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)
RXN-17692	phenazine-1-carboxylate biosynthesis
RXN-17691	phenazine-1-carboxylate biosynthesis
R242-RXN	3-phenylpropanoate degradation
URONOLACTONASE-RXN	
RXN-17690	phenazine-1-carboxylate biosynthesis
RXN-17689	phenazine-1-carboxylate biosynthesis
R241-RXN	3-phenylpropanoate degradation
URONATE-DEHYDROGENASE-RXN	D-galacturonate degradation II
RXN-17688	docosahexaenoate biosynthesis I (lower eukaryotes)
RXN-17687	phenazine-1-carboxylate biosynthesis
R234-RXN	coenzyme M biosynthesis II	coenzyme M biosynthesis I
UROGENIIISYN-RXN	tetrapyrrole biosynthesis II (from glycine)	tetrapyrrole biosynthesis I (from glutamate)
RXN-17685	phenazine-1-carboxylate biosynthesis
RXN-17684	phenazine-1-carboxylate biosynthesis
R233-RXN	coenzyme M biosynthesis II	coenzyme M biosynthesis I
UROGENDECARBOX-RXN	heme b biosynthesis IV (Gram-positive bacteria)	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	superpathway of heme b biosynthesis from uroporphyrinogen-III	heme b biosynthesis II (anaerobic)	heme b biosynthesis I (aerobic)
RXN-17683	phenazine-1-carboxylate biosynthesis
RXN-17679	
R232-RXN	coenzyme M biosynthesis II	coenzyme M biosynthesis I
RXN-11855	
UROCANATE-HYDRATASE-RXN	L-histidine degradation III	L-histidine degradation VI	L-histidine degradation II	L-histidine degradation I
RXN-17678	
RXN-17676	
R231-RXN	coenzyme M biosynthesis II	sulfolactate degradation II	coenzyme M biosynthesis I
URKI-RXN	
QUESTIN-MONOOXYGENASE-RXN	geodin biosynthesis
RXN-17675	
RXN-17674	
R230-RXN	(R)-cysteate degradation	coenzyme M biosynthesis I
URIDINEKIN-RXN	pyrimidine ribonucleosides salvage I
RXN-17673	
RXN-17672	
R23-RXN	reductive TCA cycle II
URIDINE-NUCLEOSIDASE-RXN	pyrimidine ribonucleosides salvage II
RXN-17671	
RXN-17670	
R229-RXN	coenzyme M biosynthesis I
URETHANASE-RXN	
RXN-17669	
RXN-17668	
R227-RXN	coenzyme B biosynthesis
UREIDOSUCCINASE-RXN	
RXN-17667	
RXN-17666	
R226-RXN	coenzyme B biosynthesis
UREIDOGLYCOLATE-LYASE-RXN	allantoin degradation to glyoxylate III	allantoin degradation to glyoxylate I
RXN-17665	
RXN-17664	
R225-RXN	coenzyme B biosynthesis
UREIDOGLYCOLATE-HYDROLASE-RXN	allantoin degradation to glyoxylate II
RXN-17659	
RXN-17658	
R224-RXN	coenzyme B biosynthesis
UREASE-RXN	urea degradation II
RXN-17657	
RXN-17656	
R223-RXN	6-gingerol analog biosynthesis (engineered)	octane oxidation
UREA-CARBOXYLASE-RXN	urea degradation I
RXN-17655	
RXN-17654	
R222-RXN	octane oxidation
URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN	
RXN-17653	
RXN-17650	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
R221-RXN	octane oxidation
URATE-OXIDASE-RXN	urate conversion to allantoin I
RXN-17649	
RXN-17648	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
R218-RXN	coenzyme B biosynthesis
URACIL-PRIBOSYLTRANS-RXN	pyrimidine nucleobases salvage I
RXN-17647	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
RXN-17646	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
R217-RXN	coenzyme B biosynthesis
URACIL-DEHYDROGENASE-RXN	uracil degradation II (oxidative)
RXN-17645	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
RXN-17644	
R216-RXN	coenzyme B biosynthesis
URACIL-5-CARBOXYLATE-DECARBOXYLASE-RXN	
RXN-17643	butane degradation
RXN-17642	butane degradation
R215-RXN	coenzyme B biosynthesis
URA-PHOSPH-RXN	pyrimidine deoxyribonucleosides degradation
RXN-17641	butane degradation
RXN-17640	
R214-RXN	coenzyme B biosynthesis
UPPSYN-RXN	
RXN-17639	
RXN-17638	butane degradation
R213-RXN	coenzyme B biosynthesis
UNDECAPRENYL-DIPHOSPHATASE-RXN	di-trans,poly-cis-undecaprenyl phosphate biosynthesis
RXN-17636	
RXN-17635	
R212-RXN	coenzyme B biosynthesis
UNDECAPRENOL-KINASE-RXN	
RXN-17634	
RXN-17633	
R211-RXN	coenzyme B biosynthesis
UGD-RXN	teichuronic acid biosynthesis (B. subtilis 168)	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)
RXN-17632	
RXN-17631	
R207-RXN	
UDPSUGARHYDRO-RXN	
RXN-17630	
RXN-17629	
R206-RXN	
UDPNACETYLMURAMATEDEHYDROG-RXN	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	anhydromuropeptides recycling I	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)
RXN-17628	
RXN-17627	
R205-RXN	
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	anhydromuropeptides recycling I	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)
RXN-17626	acetone degradation I (to methylglyoxal)
RXN-17625	acetone degradation I (to methylglyoxal)
R204-RXN	nitroglycerin degradation
UDPMANNACADEHYDROG-RXN	UDP-N-acetyl-alpha-D-mannosaminouronate biosynthesis
RXN-17624	
RXN-17623	
R203-RXN	nitroglycerin degradation
UDPMANACATRANS-RXN	enterobacterial common antigen biosynthesis
RXN-17621	
RXN-17620	
R202-RXN	nitroglycerin degradation
UDPKIN-RXN	UTP and CTP de novo biosynthesis
RXN-17619	
RXN-17617	
R201-RXN	nitroglycerin degradation
UDPGLUCEPIM-RXN	D-galactose degradation I (Leloir pathway)	D-galactose degradation V (Leloir pathway)	colanic acid building blocks biosynthesis	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	D-galactose detoxification	UDP-alpha-D-galactose biosynthesis	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	stachyose degradation
RXN-17615	methyl tert-butyl ether degradation
RXN-17614	
R186-RXN	dissimilatory sulfate reduction II (to thiosulfate)
UDPGLCNACEPIM-RXN	poly(3-O-beta-D-glucopyranosyl-N-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)	poly(glycerol phosphate) wall teichoic acid biosynthesis	UDP-N-acetyl-alpha-D-mannosaminouronate biosynthesis
RXN-17613	methyl tert-butyl ether degradation
RXN-17612	methyl tert-butyl ether degradation
R181-RXN	nicotine degradation I (pyridine pathway)
UDPACYLGLCNACDEACETYL-RXN	lipid IVA biosynthesis
RXN-17611	
RXN-17610	methyl tert-butyl ether degradation
R170-RXN	
UDP-NACMURALGLDAPLIG-RXN	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)
RXN-1761	thiocyanate degradation II
RXN-17609	
R17-RXN	sulfide oxidation I (sulfide-quinone reductase)
UDP-NACMURALGLDAPAALIG-RXN	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)
