Var1	Var2
R09981	Pyrimidine metabolism
R10013	Lysine biosynthesis
R10018	Isoquinoline alkaloid biosynthesis
R10022	
R10030	Cyanoamino acid metabolism
R10034	Cyanoamino acid metabolism
R10041	Cyanoamino acid metabolism
R10078	
R10082	
R10097	
R10245	
R10302	
R10792	Biosynthesis of secondary metabolites - unclassified
R10854	
R10856	
R10914	
R11017	
R11034	
R11049	Nicotinate and nicotinamide metabolism
R11098	
R11099	
R11100	
R11101	
R11148	
R11176	Nicotinate and nicotinamide metabolism
R11228	
R11523	
R11550	Phenylpropanoid biosynthesis
R11570	Phenazine biosynthesis
R11571	Phenazine biosynthesis
R11572	Phenazine biosynthesis
R11573	Phenazine biosynthesis
R11574	Phenazine biosynthesis
R11575	Phenazine biosynthesis
R11576	Phenazine biosynthesis
R11577	Phenazine biosynthesis
R11691	Isoquinoline alkaloid biosynthesis
R11695	Isoquinoline alkaloid biosynthesis
R11709	
R11736	
R11739	
R11865	
R11947	
R12091	Indole alkaloid biosynthesis
R12094	Indole alkaloid biosynthesis
R12132	
R12140	alpha-Linolenic acid metabolism
R12185	
R12268	
R12274	
R12310	Phenylpropanoid biosynthesis
R12335	Atrazine degradation
R12421	Biosynthesis of secondary metabolites - unclassified
R00001	
R00379	
R00381	
R00382	
R00879	Fructose and mannose metabolism
R00887	Fructose and mannose metabolism
R01332	Fructose and mannose metabolism
R02333	Amino sugar and nucleotide sugar metabolism
R02362	Pentose and glucuronate interconversions
R02465	
R02887	Starch and sucrose metabolism
R03042	
R03917	Terpenoid backbone biosynthesis
R04193	
R04241	Folate biosynthesis
R04242	Folate biosynthesis
R04254	Butanoate metabolism
R04347	Methane metabolism
R05188	Fatty acid biosynthesis
R05189	
R05190	Fatty acid biosynthesis
R05191	Amino sugar and nucleotide sugar metabolism
R05193	
R05196	Starch and sucrose metabolism
R05197	
R05327	
R05556	Terpenoid backbone biosynthesis
R05624	
R06018	
R06020	
R06022	
R06023	
R06028	
R06030	
R06045	
R06049	
R06050	
R06051	
R06052	
R06059	
R06066	
R06068	
R06069	
R06072	
R06074	
R06077	
R06078	
R06079	
R06081	
R06082	
R06083	
R06149	
R06175	
R06177	
R06179	
R06183	
R06184	
R06199	
R06200	
R06201	
R06202	
R06203	
R06204	
R06206	
R06207	
R06208	
R06209	
R06210	
R06213	
R06225	
R06239	
R06240	
R06241	
R06242	
R06243	
R06250	
R06278	
R07640	
R08715	
R09422	
R09721	
R09722	
R09731	Terpenoid backbone biosynthesis
R09994	Starch and sucrose metabolism
R10152	Sulfur metabolism
R10390	Sulfur metabolism
R10512	
R10811	
R10813	
R10822	
R10823	
R10870	
R10871	
R10872	
R10910	
R10975	
R10976	
R11128	
R11140	
R11261	Starch and sucrose metabolism
R11397	
R11540	Polycyclic aromatic hydrocarbon degradation
R11614	
R11621	
R11660	
R11745	
R11747	
R11965	
R11999	
R12014	
R12036	
R12037	
R12291	Methane metabolism
R12328	Fatty acid biosynthesis
R00165	
R00166	
R00167	
R00168	
R00169	
R00170	
R00172	
R00241	
R00423	
R00590	Cysteine and methionine metabolism
R00657	Cysteine and methionine metabolism
R00698	Phenylalanine metabolism
R00744	Propanoate metabolism
R00914	Propanoate metabolism
R00915	
R00916	
R00991	Tryptophan metabolism
R01032	
R01119	
R01282	
R01400	
R01427	Benzoate degradation
R01474	
R01578	
R01637	
R01734	
R01913	Vitamin B6 metabolism
R01984	
R02008	
R02116	
R02127	Retinol metabolism
R02128	Retinol metabolism
R02129	
R02409	Cysteine and methionine metabolism
R02460	D-Arginine and D-ornithine metabolism
R02518	Tyrosine metabolism
R02583	Arachidonic acid metabolism
R02592	Phosphonate and phosphinate metabolism
R02713	C5-Branched dibasic acid metabolism
R02721	
R02801	Arachidonic acid metabolism
R02816	
R02825	Arginine and proline metabolism
R02854	Glycine, serine and threonine metabolism
R02861	Nicotinate and nicotinamide metabolism	Tropane, piperidine and pyridine alkaloid biosynthesis
R02895	Arginine and proline metabolism
R02904	Retinol metabolism
R02959	
R03167	Glutathione metabolism
R03250	D-Arginine and D-ornithine metabolism
R03602	
R03603	
R03740	Sesquiterpenoid and triterpenoid biosynthesis
R03765	
R03798	Sesquiterpenoid and triterpenoid biosynthesis
R03836	Retinol metabolism
R03872	Propanoate metabolism
R03873	Tryptophan metabolism
R03911	Tryptophan metabolism
R03950	
R03995	C5-Branched dibasic acid metabolism
R04250	Phosphonate and phosphinate metabolism
R04252	Phosphonate and phosphinate metabolism
R04283	Histidine metabolism
R04458	Riboflavin metabolism
R04546	
R04616	
R04667	Steroid biosynthesis
R04670	
R04763	
R04774	
R04775	
R04808	Primary bile acid biosynthesis
R04860	Cysteine and methionine metabolism
R04874	Histidine metabolism
R04878	
R04899	Phenylalanine metabolism
R04906	Tryptophan metabolism
R04923	Phosphonate and phosphinate metabolism
R04924	Phosphonate and phosphinate metabolism
R04925	Phosphonate and phosphinate metabolism
R04933	
R04934	
R04975	
R05044	
R05045	
R05088	
R05089	
R05090	Monoterpenoid biosynthesis
R05122	
R05131	Tropane, piperidine and pyridine alkaloid biosynthesis
R05344	
R05346	Aminobenzoate degradation
R05512	Streptomycin biosynthesis
R05534	Chlorocyclohexane and chlorobenzene degradation
R05536	Chlorocyclohexane and chlorobenzene degradation
R05671	Puromycin biosynthesis
R05836	
R05852	Indole alkaloid biosynthesis
R05853	Indole alkaloid biosynthesis
R05854	Indole alkaloid biosynthesis
R05858	Indole alkaloid biosynthesis
R05859	Indole alkaloid biosynthesis
R05860	Indole alkaloid biosynthesis
R05867	Indole alkaloid biosynthesis
R05868	Indole alkaloid biosynthesis
R05869	Indole alkaloid biosynthesis
R05871	Indole alkaloid biosynthesis
R05872	Indole alkaloid biosynthesis
R05886	Indole alkaloid biosynthesis
R05888	Isoquinoline alkaloid biosynthesis
R05890	Isoquinoline alkaloid biosynthesis
R05894	Isoquinoline alkaloid biosynthesis
R05895	Isoquinoline alkaloid biosynthesis
R05896	Isoquinoline alkaloid biosynthesis
R05897	Isoquinoline alkaloid biosynthesis
R05898	Monoterpenoid biosynthesis
R05899	Monoterpenoid biosynthesis
R05900	Monoterpenoid biosynthesis
R06196	Diterpenoid biosynthesis
R06271	Porphyrin and chlorophyll metabolism
R06287	Porphyrin and chlorophyll metabolism
R06288	Porphyrin and chlorophyll metabolism
R06314	
R06315	
R06316	Diterpenoid biosynthesis
R06317	
R06318	Diterpenoid biosynthesis
R06319	Diterpenoid biosynthesis
R06320	
R06321	Diterpenoid biosynthesis
R06326	Diterpenoid biosynthesis
R06327	Diterpenoid biosynthesis
R06328	Diterpenoid biosynthesis
R06329	Diterpenoid biosynthesis
R06330	Diterpenoid biosynthesis
R06331	Diterpenoid biosynthesis
R06332	Diterpenoid biosynthesis
R06339	Diterpenoid biosynthesis
R06340	Diterpenoid biosynthesis
R06346	Diterpenoid biosynthesis
R06347	Diterpenoid biosynthesis
R06348	
R06349	Diterpenoid biosynthesis
R06350	Diterpenoid biosynthesis
R06352	Diterpenoid biosynthesis
R06353	Diterpenoid biosynthesis
R06355	Diterpenoid biosynthesis
R06356	Diterpenoid biosynthesis
R06358	Diterpenoid biosynthesis
R06359	Diterpenoid biosynthesis
R06374	Limonene and pinene degradation
R06375	Limonene and pinene degradation
R06380	Limonene and pinene degradation
R06381	Limonene and pinene degradation
R06394	Limonene and pinene degradation
R06395	Limonene and pinene degradation
R06397	Limonene and pinene degradation
R06401	Limonene and pinene degradation
R06402	Limonene and pinene degradation
R06403	Limonene and pinene degradation
R06405	Limonene and pinene degradation
R06411	Limonene and pinene degradation
R06412	Limonene and pinene degradation
R06418	Monoterpenoid biosynthesis
R06597	Biosynthesis of ansamycins
R06598	
R06599	Biosynthesis of ansamycins
R06600	Biosynthesis of ansamycins
R06605	Purine metabolism
R06670	Biosynthesis of type II polyketide products
R06732	Tropane, piperidine and pyridine alkaloid biosynthesis
R06761	Novobiocin biosynthesis
R06762	Novobiocin biosynthesis
R06763	Novobiocin biosynthesis
R06768	Novobiocin biosynthesis
R06775	Novobiocin biosynthesis
R06780	Phenylalanine metabolism
R06781	Phenylalanine metabolism
R06790	Phenylalanine metabolism
R06791	Phenylalanine metabolism
R06837	Pentose phosphate pathway
R06849	Chlorocyclohexane and chlorobenzene degradation
R06850	Chlorocyclohexane and chlorobenzene degradation
R06855	Chlorocyclohexane and chlorobenzene degradation
R06881	Bisphenol degradation
R06882	Bisphenol degradation
R06887	Bisphenol degradation
R06898	Naphthalene degradation
R06899	Naphthalene degradation
R06900	Naphthalene degradation
R06901	Naphthalene degradation
R06929	Naphthalene degradation
R06938	Naphthalene degradation
R07005	Metabolism of xenobiotics by cytochrome P450
R07006	Metabolism of xenobiotics by cytochrome P450
R07007	Metabolism of xenobiotics by cytochrome P450
R07008	Metabolism of xenobiotics by cytochrome P450
R07018	Metabolism of xenobiotics by cytochrome P450
R07019	Metabolism of xenobiotics by cytochrome P450
R07028	Metabolism of xenobiotics by cytochrome P450
R07029	Metabolism of xenobiotics by cytochrome P450
R07030	Metabolism of xenobiotics by cytochrome P450
R07077	Metabolism of xenobiotics by cytochrome P450
R07078	Metabolism of xenobiotics by cytochrome P450
R07103	Metabolism of xenobiotics by cytochrome P450
R07119	Metabolism of xenobiotics by cytochrome P450
R07120	Metabolism of xenobiotics by cytochrome P450
R07123	Metabolism of xenobiotics by cytochrome P450
R07446	Brassinosteroid biosynthesis
R07466	Brassinosteroid biosynthesis
R07510	
R07540	
R07542	
R07548	
R07552	
R07555	Carotenoid biosynthesis
R07655	Carotenoid biosynthesis
R07656	Carotenoid biosynthesis
R07663	Toluene degradation
R07682	Naphthalene degradation
R07683	Naphthalene degradation
R07685	Naphthalene degradation
R07686	Naphthalene degradation
R07689	Polycyclic aromatic hydrocarbon degradation
R07690	Polycyclic aromatic hydrocarbon degradation
R07692	Polycyclic aromatic hydrocarbon degradation
R07693	Polycyclic aromatic hydrocarbon degradation
R07694	Polycyclic aromatic hydrocarbon degradation
R07695	Polycyclic aromatic hydrocarbon degradation
R07696	Polycyclic aromatic hydrocarbon degradation
R07697	Aminobenzoate degradation
R07698	Naphthalene degradation
R07699	Naphthalene degradation
R07700	Aminobenzoate degradation
R07707	Polycyclic aromatic hydrocarbon degradation
R07708	Polycyclic aromatic hydrocarbon degradation
R07716	Isoflavonoid biosynthesis
R07717	Isoflavonoid biosynthesis
R07725	Isoflavonoid biosynthesis
R07726	Isoflavonoid biosynthesis
R07735	Isoflavonoid biosynthesis
R07736	Isoflavonoid biosynthesis
R07744	Isoflavonoid biosynthesis
R07749	Isoflavonoid biosynthesis
R07783	Fluorobenzoate degradation
R07784	Fluorobenzoate degradation
R07785	Fluorobenzoate degradation
R07788	Brassinosteroid biosynthesis
R07789	Brassinosteroid biosynthesis
R07790	Brassinosteroid biosynthesis
R07803	Polycyclic aromatic hydrocarbon degradation
R07826	Phenylpropanoid biosynthesis
R07838	Aminobenzoate degradation
R07844	Carotenoid biosynthesis
R07846	Carotenoid biosynthesis
R07847	Carotenoid biosynthesis
R07900	Anthocyanin biosynthesis
R07904	Anthocyanin biosynthesis
R07915	Anthocyanin biosynthesis
R07982	Caffeine metabolism
R08023	
R08027	Nitrotoluene degradation
R08030	Nitrotoluene degradation
R08033	Nitrotoluene degradation
R08040	Nitrotoluene degradation
R08041	Nitrotoluene degradation
R08049	Nitrotoluene degradation
R08067	Zeatin biosynthesis
R08234	Drug metabolism - other enzymes
R08252	Drug metabolism - other enzymes
R08253	Drug metabolism - other enzymes
R08254	Drug metabolism - other enzymes
R08256	Drug metabolism - other enzymes
R08268	Drug metabolism - cytochrome P450
R08269	Drug metabolism - cytochrome P450
R08272	Drug metabolism - cytochrome P450
R08276	Drug metabolism - cytochrome P450
R08277	Drug metabolism - cytochrome P450
R08284	Drug metabolism - cytochrome P450
R08286	Drug metabolism - cytochrome P450
R08287	Drug metabolism - cytochrome P450
R08290	Drug metabolism - cytochrome P450
R08291	Drug metabolism - cytochrome P450
R08292	Drug metabolism - cytochrome P450
R08293	Drug metabolism - cytochrome P450
R08296	Drug metabolism - cytochrome P450
R08297	Drug metabolism - cytochrome P450
R08298	Drug metabolism - cytochrome P450
R08299	Drug metabolism - cytochrome P450
R08301	Drug metabolism - cytochrome P450
R08302	Drug metabolism - cytochrome P450
R08308	
R08311	Drug metabolism - cytochrome P450
R08315	Drug metabolism - cytochrome P450
R08316	Drug metabolism - cytochrome P450
R08317	Drug metabolism - cytochrome P450
R08318	Drug metabolism - cytochrome P450
R08319	Drug metabolism - cytochrome P450
R08320	Drug metabolism - cytochrome P450
R08321	Drug metabolism - cytochrome P450
R08322	Drug metabolism - cytochrome P450
R08324	Drug metabolism - cytochrome P450
R08329	Drug metabolism - cytochrome P450
R08330	Drug metabolism - cytochrome P450
R08333	Drug metabolism - cytochrome P450
R08334	Drug metabolism - cytochrome P450
R08335	Drug metabolism - cytochrome P450
R08336	Drug metabolism - cytochrome P450
R08337	Drug metabolism - cytochrome P450
R08338	Drug metabolism - cytochrome P450
R08339	Drug metabolism - cytochrome P450
R08340	Drug metabolism - cytochrome P450
R08341	Drug metabolism - cytochrome P450
R08342	Drug metabolism - cytochrome P450
R08343	Drug metabolism - cytochrome P450
R08344	Drug metabolism - cytochrome P450
R08345	Drug metabolism - cytochrome P450
R08371	Sesquiterpenoid and triterpenoid biosynthesis
R08377	
R08378	
R08393	
R08394	
R08397	
R08398	
R08399	
R08401	
R08411	
R08412	
R08413	
R08414	Tropane, piperidine and pyridine alkaloid biosynthesis
R08415	Tropane, piperidine and pyridine alkaloid biosynthesis
R08416	Tropane, piperidine and pyridine alkaloid biosynthesis
R08417	Tropane, piperidine and pyridine alkaloid biosynthesis
R08418	Tropane, piperidine and pyridine alkaloid biosynthesis
R08419	Tropane, piperidine and pyridine alkaloid biosynthesis
R08421	
R08422	Tropane, piperidine and pyridine alkaloid biosynthesis
R08424	Tropane, piperidine and pyridine alkaloid biosynthesis
R08425	Tropane, piperidine and pyridine alkaloid biosynthesis
R08426	Tropane, piperidine and pyridine alkaloid biosynthesis
R08427	Tropane, piperidine and pyridine alkaloid biosynthesis
R08428	
R08431	
R08434	Tropane, piperidine and pyridine alkaloid biosynthesis
R08435	Isoquinoline alkaloid biosynthesis
R08438	Isoquinoline alkaloid biosynthesis
R08439	Isoquinoline alkaloid biosynthesis
R08443	
R08444	
R08445	
R08447	Isoquinoline alkaloid biosynthesis
R08450	Isoquinoline alkaloid biosynthesis
R08452	Isoquinoline alkaloid biosynthesis
R08454	Isoquinoline alkaloid biosynthesis
R08456	Isoquinoline alkaloid biosynthesis
R08458	
R08459	
R08460	
R08464	Phenylalanine metabolism
R08466	Phenylalanine metabolism
R08470	
R08471	
R08472	
R08473	
R08474	
R08475	
R08476	
R08477	
R08478	
R08481	
R08482	
R08483	
R08484	
R08485	
R08486	
R08487	
R08488	
R08489	
R08490	
R08491	
R08495	
R08496	
R08497	
R08498	
R08500	
R08501	
R08502	
R08506	
R08507	
R08508	
R08509	
R08513	
R08519	
R08524	
R08525	
R08535	
R08563	
R08564	
R08579	
R08585	
R08589	Ubiquinone and other terpenoid-quinone biosynthesis
R08596	Ubiquinone and other terpenoid-quinone biosynthesis
R08605	Tryptophan metabolism
R08606	Tryptophan metabolism
R08609	Tryptophan metabolism
R08682	
R08690	Glucosinolate biosynthesis
R08699	Cysteine and methionine metabolism
R08700	
R08701	
R08716	Porphyrin and chlorophyll metabolism
R08792	
R08798	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08799	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08800	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08801	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08802	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08811	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08812	Stilbenoid, diarylheptanoid and gingerol biosynthesis
R08842	Brassinosteroid biosynthesis
R08843	Streptomycin biosynthesis
R08847	Tyrosine metabolism
R08849	Tyrosine metabolism
R08865	Phosphonate and phosphinate metabolism
R08882	Phosphonate and phosphinate metabolism
R08888	Phosphonate and phosphinate metabolism
R08927	Polyketide sugar unit biosynthesis
R08928	Polyketide sugar unit biosynthesis
R08929	Polyketide sugar unit biosynthesis
R08984	Phenylpropanoid biosynthesis
R08985	Phenylpropanoid biosynthesis
R08986	Phenylpropanoid biosynthesis
R08988	Carotenoid biosynthesis
R08989	Carotenoid biosynthesis
R08990	Carotenoid biosynthesis
R08994	Steroid hormone biosynthesis
R08995	Steroid hormone biosynthesis
R09056	Porphyrin and chlorophyll metabolism
R09083	Riboflavin metabolism
R09091	Biosynthesis of secondary metabolites - unclassified
R09100	
R09108	Diterpenoid biosynthesis
R09109	Diterpenoid biosynthesis
R09110	Diterpenoid biosynthesis
R09112	Diterpenoid biosynthesis
R09114	Diterpenoid biosynthesis
R09118	Diterpenoid biosynthesis
R09139	Chlorocyclohexane and chlorobenzene degradation
R09158	Chloroalkane and chloroalkene degradation
R09182	Polycyclic aromatic hydrocarbon degradation
R09202	Polycyclic aromatic hydrocarbon degradation
R09203	Polycyclic aromatic hydrocarbon degradation
R09344	Biosynthesis of type II polyketide products
R09469	Cutin, suberine and wax biosynthesis
R09471	Nicotinate and nicotinamide metabolism
R09808	Nitrogen metabolism
R09809	Nitrogen metabolism
R09847	Terpenoid backbone biosynthesis
R09848	
R10397	Methane metabolism
R10404	Cysteine and methionine metabolism
R10476	Aflatoxin biosynthesis
R10477	Aflatoxin biosynthesis
R10478	Aflatoxin biosynthesis
R10480	Aflatoxin biosynthesis
R10481	Aflatoxin biosynthesis
R10482	Aflatoxin biosynthesis
R10483	Aflatoxin biosynthesis
R10566	Indole diterpene alkaloid biosynthesis
R10569	Indole diterpene alkaloid biosynthesis
R10686	Thiamine metabolism
R10736	Carbapenem biosynthesis
R10737	Carbapenem biosynthesis
R10738	Carbapenem biosynthesis
R10743	Carbapenem biosynthesis
R10744	Carbapenem biosynthesis
R10749	Carbapenem biosynthesis
R10753	Carbapenem biosynthesis
R10754	Carbapenem biosynthesis
R10755	Carbapenem biosynthesis
R10756	Carbapenem biosynthesis
R10759	Valine, leucine and isoleucine degradation
R10863	Glycerolipid metabolism
R10864	Glycerolipid metabolism
R10884	Monobactam biosynthesis
R10885	Monobactam biosynthesis
R10886	Monobactam biosynthesis
R10888	Monobactam biosynthesis
R10889	Monobactam biosynthesis
