model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	rea	OPMEACPS		OPMEACPS	3-Oxo-pimeloyl-[ACP] methyl ester synthase			{'ACP_c': 1.0, 'co2_c': 1.0, 'gmeACP_c': -1.0, 'h_c': -1.0, 'malACP_c': -1.0, 'opmeACP_c': 1.0}	gmeACP_c + h_c + malACP_c --> ACP_c + co2_c + opmeACP_c	(0.0, 1000.0)	b2323	id in bigg(same)						{'bigg.reaction': 'OPMEACPS', 'metanetx.reaction': 'MNXR102208', 'sbo': 'SBO:0000375'}
iML1515	rea	ORNDC		ORNDC	Ornithine Decarboxylase			{'co2_c': 1.0, 'h_c': -1.0, 'orn_c': -1.0, 'ptrc_c': 1.0}	h_c + orn_c --> co2_c + ptrc_c	(0.0, 1000.0)	b2965 or b0693	id in bigg(same)						{'bigg.reaction': 'ORNDC', 'biocyc': 'META:ORNDECARBOX-RXN', 'ec-code': '4.1.1.17', 'kegg.reaction': 'R00670', 'metanetx.reaction': 'MNXR102209', 'rhea': ['22964', '22965', '22966', '22967'], 'sbo': 'SBO:0000375'}
iML1515	rea	ORNabcpp		ORNabcpp	Ornithine transport via ABC system (periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'orn_c': 1.0, 'orn_p': -1.0, 'pi_c': 1.0}	atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c	(0.0, 1000.0)	b2306 and b2307 and b2308 and b2310	id in bigg(same)						{'bigg.reaction': 'ORNabcpp', 'biocyc': 'META:ABC-37-RXN', 'ec-code': '3.6.3.21', 'metanetx.reaction': 'MNXR102222', 'rhea': ['29883#1', '29884#1', '29885#1', '29886#1'], 'sbo': 'SBO:0000375'}
iML1515	rea	ORNtex		ORNtex	Ornithine transport via diffusion (extracellular to periplasm)			{'orn_e': -1.0, 'orn_p': 1.0}	orn_e <=> orn_p	(-1000.0, 1000.0)	b1377 or b0241 or b0929 or b2215	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'ORNtex', 'biocyc': 'META:TRANS-RXN-230', 'metanetx.reaction': 'MNXR102223', 'sbo': 'SBO:0000375'}
iML1515	rea	OROTt2_2pp		OROTt2_2pp	Orotate transport via proton symport (2 H) (periplasm)			{'h_c': 2.0, 'h_p': -2.0, 'orot_c': 1.0, 'orot_p': -1.0}	2.0 h_p + orot_p --> 2.0 h_c + orot_c	(0.0, 1000.0)	b3528	id in bigg(same)						{'bigg.reaction': 'OROTt2_2pp', 'biocyc': 'META:TRANS-RXN-121C', 'metanetx.reaction': 'MNXR102229', 'rhea': ['29347', '29348', '29349', '29350'], 'sbo': 'SBO:0000375'}
iML1515	rea	OROTtex		OROTtex	Orotate transport via diffusion (extracellular to periplasm)			{'orot_e': -1.0, 'orot_p': 1.0}	orot_e <=> orot_p	(-1000.0, 1000.0)	b2215 or b1377 or b0929 or b0241	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'OROTtex', 'metanetx.reaction': 'MNXR102230', 'sbo': 'SBO:0000375'}
iML1515	rea	ORPT		ORPT	Orotate phosphoribosyltransferase			{'orot5p_c': -1.0, 'orot_c': 1.0, 'ppi_c': -1.0, 'prpp_c': 1.0}	orot5p_c + ppi_c <=> orot_c + prpp_c	(-1000.0, 1000.0)	b3642	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'ORPT', 'biocyc': 'META:OROPRIBTRANS-RXN', 'ec-code': '2.4.2.10', 'kegg.reaction': 'R01870', 'metanetx.reaction': 'MNXR102231', 'rhea': ['10380', '10381', '10382', '10383'], 'sbo': 'SBO:0000375'}
iML1515	rea	OXAMTC		OXAMTC	Oxamate transcarbamoylase			{'cbp_c': 1.0, 'oxam_c': 1.0, 'oxur_c': -1.0, 'pi_c': -1.0}	oxur_c + pi_c --> cbp_c + oxam_c	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'OXAMTC', 'biocyc': 'META:OXAMATE-CARBAMOYLTRANSFERASE-RXN', 'ec-code': '2.1.3.5', 'kegg.reaction': 'R02937', 'metanetx.reaction': 'MNXR102236', 'rhea': ['22984', '22985', '22986', '22987'], 'sbo': 'SBO:0000375'}
iML1515	rea	OXCDC		OXCDC	Oxalyl-CoA decarboxylase			{'co2_c': 1.0, 'forcoa_c': 1.0, 'h_c': -1.0, 'oxalcoa_c': -1.0}	h_c + oxalcoa_c --> co2_c + forcoa_c	(0.0, 1000.0)	b2373	id in bigg(same)						{'bigg.reaction': 'OXCDC', 'biocyc': 'META:OXALYL-COA-DECARBOXYLASE-RXN', 'ec-code': '4.1.1.8', 'kegg.reaction': 'R01908', 'metanetx.reaction': 'MNXR102239', 'rhea': ['19333', '19334', '19335', '19336'], 'sbo': 'SBO:0000375'}
iML1515	rea	OXCOAHDH		OXCOAHDH	Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)			{'2oxpaccoa_c': -1.0, '3oxdhscoa_c': 1.0, 'h2o_c': -2.0, 'h_c': 2.0, 'nadp_c': -1.0, 'nadph_c': 1.0}	2oxpaccoa_c + 2.0 h2o_c + nadp_c --> 3oxdhscoa_c + 2.0 h_c + nadph_c	(0.0, 1000.0)	b1387	id in bigg(same)						{'bigg.reaction': 'OXCOAHDH', 'biocyc': 'META:RXN0-6511', 'metanetx.reaction': 'MNXR102240', 'rhea': ['34875', '34876', '34877', '34878'], 'sbo': 'SBO:0000375'}
iML1515	rea	OXDHCOAT		OXDHCOAT	3-oxo-5,6-dehydrosuberyl-CoA thiolase			{'23dhacoa_c': 1.0, '3oxdhscoa_c': -1.0, 'accoa_c': 1.0, 'coa_c': -1.0}	3oxdhscoa_c + coa_c --> 23dhacoa_c + accoa_c	(0.0, 1000.0)	b1397 and b1394	id in bigg(same)						{'bigg.reaction': 'OXDHCOAT', 'ec-code': '2.3.1.223', 'metanetx.reaction': 'MNXR102241', 'rhea': ['34439', '34440', '34441', '34442'], 'sbo': 'SBO:0000375'}
iML1515	rea	P5CD		P5CD	1-pyrroline-5-carboxylate dehydrogenase			{'1pyr5c_c': -1.0, 'glu__L_c': 1.0, 'h2o_c': -2.0, 'h_c': 1.0, 'nad_c': -1.0, 'nadh_c': 1.0}	1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c	(0.0, 1000.0)	b1014	id in bigg(same)						{'bigg.reaction': 'P5CD', 'biocyc': 'META:PYRROLINECARBDEHYDROG-RXN', 'ec-code': ['1.2.1.88', '1.5.1.12'], 'kegg.reaction': 'R00707', 'metanetx.reaction': 'MNXR102301', 'rhea': ['16417', '16418', '16419', '16420'], 'sbo': 'SBO:0000375'}
iML1515	rea	P5CR		P5CR	Pyrroline-5-carboxylate reductase			{'1pyr5c_c': -1.0, 'h_c': -2.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'pro__L_c': 1.0}	1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c	(0.0, 1000.0)	b0386	id in bigg(same)						{'bigg.reaction': 'P5CR', 'ec-code': '1.5.1.2', 'kegg.reaction': 'R01251', 'metanetx.reaction': 'MNXR102302', 'rhea': ['14109', '14110', '14111', '14112'], 'sbo': 'SBO:0000375'}
iML1515	rea	PA120abcpp		PA120abcpp	Phosphatidate transport via ABC system (n-C12:0, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa120_c': -1.0, 'pa120_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA120abcpp', 'metanetx.reaction': 'MNXR102304', 'sbo': 'SBO:0000375'}
iML1515	rea	PA140abcpp		PA140abcpp	Phosphatidate transport via ABC system (n-C14:0, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa140_c': -1.0, 'pa140_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA140abcpp', 'metanetx.reaction': 'MNXR102305', 'sbo': 'SBO:0000375'}
iML1515	rea	PA141abcpp		PA141abcpp	Phosphatidate transport via ABC system (n-C14:1, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa141_c': -1.0, 'pa141_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA141abcpp', 'metanetx.reaction': 'MNXR102306', 'sbo': 'SBO:0000375'}
iML1515	rea	PA160abcpp		PA160abcpp	Phosphatidate transport via ABC system (n-C16:0, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa160_c': -1.0, 'pa160_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA160abcpp', 'metanetx.reaction': 'MNXR102307', 'sbo': 'SBO:0000375'}
iML1515	rea	PA161abcpp		PA161abcpp	Phosphatidate transport via ABC system (n-C16:1, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa161_c': -1.0, 'pa161_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA161abcpp', 'metanetx.reaction': 'MNXR102308', 'sbo': 'SBO:0000375'}
iML1515	rea	PA180abcpp		PA180abcpp	Phosphatidate transport via ABC system (n-C18:0, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa180_c': -1.0, 'pa180_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA180abcpp', 'metanetx.reaction': 'MNXR102309', 'sbo': 'SBO:0000375'}
iML1515	rea	PA181abcpp		PA181abcpp	Phosphatidate transport via ABC system (n-C18:1, periplasm)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pa181_c': -1.0, 'pa181_p': 1.0, 'pi_c': 1.0}	atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c	(0.0, 1000.0)	b0914	id in bigg(same)						{'bigg.reaction': 'PA181abcpp', 'metanetx.reaction': 'MNXR102310', 'sbo': 'SBO:0000375'}
iML1515	rea	PACALDt2rpp		PACALDt2rpp	Phenylacetaldehyde reversible transport via proton symport (periplasm)			{'h_c': 1.0, 'h_p': -1.0, 'pacald_c': 1.0, 'pacald_p': -1.0}	h_p + pacald_p <=> h_c + pacald_c	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'PACALDt2rpp', 'metanetx.reaction': 'MNXR102313', 'sbo': 'SBO:0000375'}
iML1515	rea	PACALDtex		PACALDtex	Phenethylacetaldehyde transport via diffusion (extracellular to periplasm)			{'pacald_e': -1.0, 'pacald_p': 1.0}	pacald_e <=> pacald_p	(-1000.0, 1000.0)	b1377 or b0241 or b0929 or b2215	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'PACALDtex', 'biocyc': 'META:TRANS-RXN0-284', 'metanetx.reaction': 'MNXR102312', 'sbo': 'SBO:0000375'}
iML1515	rea	PACCOAE		PACCOAE	Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)			{'h2o_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'o2_c': -1.0, 'phaccoa_c': -1.0, 'rephaccoa_c': 1.0}	h_c + nadph_c + o2_c + phaccoa_c --> h2o_c + nadp_c + rephaccoa_c	(0.0, 1000.0)	b1389 and b1388 and b1391 and b1392 and b1390	id in bigg(same)						{'bigg.reaction': 'PACCOAE', 'metanetx.reaction': 'MNXR102314', 'sbo': 'SBO:0000375'}
iML1515	rea	PACCOAL		PACCOAL	Phenylacetate-CoA ligase			{'amp_c': 1.0, 'atp_c': -1.0, 'coa_c': -1.0, 'pac_c': -1.0, 'phaccoa_c': 1.0, 'ppi_c': 1.0}	atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c	(0.0, 1000.0)	b1398	id in bigg(same)						{'bigg.reaction': 'PACCOAL', 'biocyc': 'META:RXN-10819', 'ec-code': '6.2.1.30', 'kegg.reaction': 'R02539', 'metanetx.reaction': 'MNXR102315', 'rhea': ['20956', '20957', '20958', '20959'], 'sbo': 'SBO:0000375'}
iML1515	rea	PACOAT		PACOAT	Phenylacetyl-CoA thioesterase			{'coa_c': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pac_c': 1.0, 'phaccoa_c': -1.0}	h2o_c + phaccoa_c --> coa_c + h_c + pac_c	(0.0, 1000.0)	b1396	id in bigg(same)						{'bigg.reaction': 'PACOAT', 'sbo': 'SBO:0000375'}
iML1515	rea	PAI2I		PAI2I	Phospho-AI-2 isomerase			{'dhptdd_c': 1.0, 'dhptdp_c': -1.0}	dhptdp_c --> dhptdd_c	(0.0, 1000.0)	b1518	id in bigg(same)						{'bigg.reaction': 'PAI2I', 'sbo': 'SBO:0000375'}
iML1515	rea	PAI2T		PAI2T	3-hydroxy-2,4-pentadione 5-phosphate thiolase			{'accoa_c': 1.0, 'coa_c': -1.0, 'dhap_c': 1.0, 'dhptdd_c': -1.0}	coa_c + dhptdd_c --> accoa_c + dhap_c	(0.0, 1000.0)	b1517	id in bigg(same)						{'bigg.reaction': 'PAI2T', 'sbo': 'SBO:0000375'}
iML1515	rea	PANTS		PANTS	Pantothenate synthase			{'ala_B_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'h_c': 1.0, 'pant__R_c': -1.0, 'pnto__R_c': 1.0, 'ppi_c': 1.0}	ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c	(0.0, 1000.0)	b0133	id in bigg(same)						{'bigg.reaction': 'PANTS', 'biocyc': 'META:PANTOATE-BETA-ALANINE-LIG-RXN', 'ec-code': '6.3.2.1', 'kegg.reaction': 'R02473', 'metanetx.reaction': 'MNXR102345', 'rhea': ['10912', '10913', '10914', '10915'], 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA120		PAPA120	Phosphatidate phosphatase (n-C12:0)			{'12dgr120_c': 1.0, 'h2o_c': -1.0, 'pa120_c': -1.0, 'pi_c': 1.0}	h2o_c + pa120_c --> 12dgr120_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA120', 'metanetx.reaction': 'MNXR102347', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA120pp		PAPA120pp	Phosphatidate phosphatase (periplasmic, n-C12:0)			{'12dgr120_p': 1.0, 'h2o_p': -1.0, 'pa120_p': -1.0, 'pi_p': 1.0}	h2o_p + pa120_p --> 12dgr120_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA120pp', 'metanetx.reaction': 'MNXR102347', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA140		PAPA140	Phosphatidate phosphatase (n-C14:0)			{'12dgr140_c': 1.0, 'h2o_c': -1.0, 'pa140_c': -1.0, 'pi_c': 1.0}	h2o_c + pa140_c --> 12dgr140_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA140', 'metanetx.reaction': 'MNXR102348', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA140pp		PAPA140pp	Phosphatidate phosphatase (periplasmic, n-C14:0)			{'12dgr140_p': 1.0, 'h2o_p': -1.0, 'pa140_p': -1.0, 'pi_p': 1.0}	h2o_p + pa140_p --> 12dgr140_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA140pp', 'metanetx.reaction': 'MNXR102348', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA141		PAPA141	Phosphatidate phosphatase (n-C14:1)			{'12dgr141_c': 1.0, 'h2o_c': -1.0, 'pa141_c': -1.0, 'pi_c': 1.0}	h2o_c + pa141_c --> 12dgr141_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA141', 'metanetx.reaction': 'MNXR102349', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA141pp		PAPA141pp	Phosphatidate phosphatase (periplasmic, n-C14:1)			{'12dgr141_p': 1.0, 'h2o_p': -1.0, 'pa141_p': -1.0, 'pi_p': 1.0}	h2o_p + pa141_p --> 12dgr141_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA141pp', 'metanetx.reaction': 'MNXR102349', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA160		PAPA160	Phosphatidate phosphatase (n-C16:0)			{'12dgr160_c': 1.0, 'h2o_c': -1.0, 'pa160_c': -1.0, 'pi_c': 1.0}	h2o_c + pa160_c --> 12dgr160_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA160', 'ec-code': '3.1.3.4', 'metanetx.reaction': 'MNXR102350', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA160pp		PAPA160pp	Phosphatidate phosphatase (periplasmic, n-C16:0)			{'12dgr160_p': 1.0, 'h2o_p': -1.0, 'pa160_p': -1.0, 'pi_p': 1.0}	h2o_p + pa160_p --> 12dgr160_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA160pp', 'ec-code': '3.1.3.4', 'metanetx.reaction': 'MNXR102350', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA161		PAPA161	Phosphatidate phosphatase (n-C16:1)			{'12dgr161_c': 1.0, 'h2o_c': -1.0, 'pa161_c': -1.0, 'pi_c': 1.0}	h2o_c + pa161_c --> 12dgr161_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA161', 'metanetx.reaction': 'MNXR102353', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA161pp		PAPA161pp	Phosphatidate phosphatase (periplasmic, n-C16:1)			{'12dgr161_p': 1.0, 'h2o_p': -1.0, 'pa161_p': -1.0, 'pi_p': 1.0}	h2o_p + pa161_p --> 12dgr161_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA161pp', 'metanetx.reaction': 'MNXR102353', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA180		PAPA180	Phosphatidate phosphatase (n-C18:0)			{'12dgr180_c': 1.0, 'h2o_c': -1.0, 'pa180_c': -1.0, 'pi_c': 1.0}	h2o_c + pa180_c --> 12dgr180_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA180', 'metanetx.reaction': 'MNXR102354', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA180pp		PAPA180pp	Phosphatidate phosphatase (periplasmic, n-C18:0)			{'12dgr180_p': 1.0, 'h2o_p': -1.0, 'pa180_p': -1.0, 'pi_p': 1.0}	h2o_p + pa180_p --> 12dgr180_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA180pp', 'metanetx.reaction': 'MNXR102354', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA181		PAPA181	Phosphatidate phosphatase (n-C18:1)			{'12dgr181_c': 1.0, 'h2o_c': -1.0, 'pa181_c': -1.0, 'pi_c': 1.0}	h2o_c + pa181_c --> 12dgr181_c + pi_c	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA181', 'metanetx.reaction': 'MNXR102356', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPA181pp		PAPA181pp	Phosphatidate phosphatase (periplasmic, n-C18:1)			{'12dgr181_p': 1.0, 'h2o_p': -1.0, 'pa181_p': -1.0, 'pi_p': 1.0}	h2o_p + pa181_p --> 12dgr181_p + pi_p	(0.0, 1000.0)	b1278	id in bigg(same)						{'bigg.reaction': 'PAPA181pp', 'metanetx.reaction': 'MNXR102356', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPPT3		PAPPT3	Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)			{'uagmda_c': 1.0, 'udcpp_c': -1.0, 'ugmda_c': -1.0, 'ump_c': 1.0}	udcpp_c + ugmda_c --> uagmda_c + ump_c	(0.0, 1000.0)	b0087	id in bigg(same)						{'bigg.reaction': 'PAPPT3', 'ec-code': '2.7.8.13', 'metanetx.reaction': 'MNXR102373', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPSR		PAPSR	Phosphoadenylyl-sulfate reductase (thioredoxin)			{'h_c': 2.0, 'pap_c': 1.0, 'paps_c': -1.0, 'so3_c': 1.0, 'trdox_c': 1.0, 'trdrd_c': -1.0}	paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c	(0.0, 1000.0)	( b2582 and b2762 ) or ( b3781 and b2762 )	id in bigg(same)						{'bigg.reaction': 'PAPSR', 'biocyc': 'META:1.8.4.8-RXN', 'ec-code': '1.8.4.8', 'kegg.reaction': 'R02021', 'metanetx.reaction': 'MNXR102376', 'sbo': 'SBO:0000375'}
iML1515	rea	PAPSR2		PAPSR2	Phosphoadenylyl-sulfate reductase (glutaredoxin)			{'grxox_c': 1.0, 'grxrd_c': -1.0, 'h_c': 2.0, 'pap_c': 1.0, 'paps_c': -1.0, 'so3_c': 1.0}	grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c	(0.0, 1000.0)	( b1064 and b2762 ) or ( b3610 and b2762 ) or ( b0849 and b2762 ) or ( b1654 and b2762 )	id in bigg(same)						{'bigg.reaction': 'PAPSR2', 'ec-code': '1.8.4.8', 'metanetx.reaction': 'MNXR102377', 'sbo': 'SBO:0000375'}
iML1515	rea	PCNO		PCNO	Propanoyl-CoA:NADP+ 2-oxidoreductase			{'h_c': 1.0, 'nadp_c': -1.0, 'nadph_c': 1.0, 'ppcoa_c': -1.0, 'prpncoa_c': 1.0}	nadp_c + ppcoa_c <=> h_c + nadph_c + prpncoa_c	(-1000.0, 1000.0)	b3253	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'PCNO', 'biocyc': 'META:RXN-9087', 'ec-code': ['1.3.1.-', '1.3.1.84'], 'kegg.reaction': 'R00919', 'metanetx.reaction': 'MNXR102415', 'rhea': ['26454', '26455', '26456', '26457'], 'sbo': 'SBO:0000375'}
iML1515	rea	PDE1		PDE1	3',5'-cyclic-nucleotide phosphodiesterase			{'amp_c': 1.0, 'camp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0}	camp_c + h2o_c --> amp_c + h_c	(0.0, 1000.0)	b1489 or b3032	id in bigg(same)						{'bigg.reaction': 'PDE1', 'biocyc': 'META:RXN0-5038', 'ec-code': ['3.1.4.17', '3.1.4.53'], 'kegg.reaction': 'R00191', 'metanetx.reaction': 'MNXR95886', 'rhea': ['25277', '25278', '25279', '25280'], 'sbo': 'SBO:0000375'}
iML1515	rea	PDE4		PDE4	3',5'-cyclic-nucleotide phosphodiesterase			{'35cgmp_c': -1.0, 'gmp_c': 1.0, 'h2o_c': -1.0, 'h_c': 1.0}	35cgmp_c + h2o_c --> gmp_c + h_c	(0.0, 1000.0)	b1489	id in bigg(same)						{'bigg.reaction': 'PDE4', 'biocyc': 'META:35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN', 'ec-code': ['3.1.4.17', '3.1.4.35'], 'kegg.reaction': 'R01234', 'metanetx.reaction': 'MNXR100078', 'rhea': ['16957', '16958', '16959', '16960'], 'sbo': 'SBO:0000375'}
iML1515	rea	PDH		PDH	Pyruvate dehydrogenase			{'accoa_c': 1.0, 'co2_c': 1.0, 'coa_c': -1.0, 'nad_c': -1.0, 'nadh_c': 1.0, 'pyr_c': -1.0}	coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c	(0.0, 1000.0)	b0116 and b0115 and b0114	id in bigg(same)						{'bigg.reaction': 'PDH', 'biocyc': 'META:PYRUVDEH-RXN', 'ec-code': ['1.2.1.-', '1.2.1.51', '1.2.4.1', '1.8.1.4', '2.3.1.12'], 'kegg.reaction': 'R00209', 'metanetx.reaction': 'MNXR102425', 'rhea': ['28042', '28043', '28044', '28045'], 'sbo': 'SBO:0000375'}
iML1515	rea	PDX5PO2		PDX5PO2	Pyridoxine 5'-phosphate oxidase (anaerboic			{'h_c': 1.0, 'nad_c': -1.0, 'nadh_c': 1.0, 'pdx5p_c': -1.0, 'pydx5p_c': 1.0}	nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'PDX5PO2', 'metanetx.reaction': 'MNXR102437', 'sbo': 'SBO:0000375'}
iML1515	rea	PDX5POi		PDX5POi	Pyridoxine 5'-phosphate oxidase			{'h2o2_c': 1.0, 'o2_c': -1.0, 'pdx5p_c': -1.0, 'pydx5p_c': 1.0}	o2_c + pdx5p_c --> h2o2_c + pydx5p_c	(0.0, 1000.0)	b1638	id in bigg(same)						{'bigg.reaction': 'PDX5POi', 'biocyc': 'META:PNPOXI-RXN', 'ec-code': '1.4.3.5', 'kegg.reaction': 'R00278', 'metanetx.reaction': 'MNXR102438', 'rhea': ['15149', '15150', '15151', '15152'], 'sbo': 'SBO:0000375'}
iML1515	rea	PDX5PS		PDX5PS	Pyridoxine 5'-phosphate synthase			{'co2_c': 1.0, 'dxyl5p_c': -1.0, 'h2o_c': 2.0, 'h_c': 1.0, 'nad_c': -1.0, 'nadh_c': 1.0, 'pdx5p_c': 1.0, 'phthr_c': -1.0, 'pi_c': 1.0}	dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c	(0.0, 1000.0)	b2564 and b0052	id in bigg(same)						{'bigg.reaction': 'PDX5PS', 'metanetx.reaction': 'MNXR102439', 'sbo': 'SBO:0000375'}
iML1515	rea	PDXPP		PDXPP	Pyridoxine 5-phosphate phosphatase			{'h2o_c': -1.0, 'pdx5p_c': -1.0, 'pi_c': 1.0, 'pydxn_c': 1.0}	h2o_c + pdx5p_c --> pi_c + pydxn_c	(0.0, 1000.0)	b0766	id in bigg(same)						{'bigg.reaction': 'PDXPP', 'biocyc': 'META:RXN-14181', 'ec-code': '3.1.3.74', 'kegg.reaction': 'R01911', 'metanetx.reaction': 'MNXR102440', 'rhea': ['25112', '25113', '25114', '25115'], 'sbo': 'SBO:0000375'}
